,Unnamed: 0,city,country,emissions,inventory_type,year
1269,1269.0,"Hat Yai City Municipality, Thailand",Thailand,137349.24,Government operations inventory,2013.0
1270,1270.0,"Huai Khao Kam Municipality, Thailand",Thailand,20897.0,Community inventories,2015.0
1271,1271.0,"Huai Khao Kam Municipality, Thailand",Thailand,14306689.0,Government operations inventory,2014.0
1272,1272.0,"Huai Khao Kam Municipality, Thailand",Thailand,3968.24,Government operations inventory,2015.0
1273,1273.0,"Kalangnakorn Town Municipality, Thailand",Thailand,162378.0,Community inventories,2015.0
1274,1274.0,"Kalangnakorn Town Municipality, Thailand",Thailand,7133.55,Government operations inventory,2015.0
1275,1275.0,"Khok Kruat Municipality, Thailand",Thailand,28590.0,Community inventories,2013.0
1276,1276.0,"Khok Kruat Municipality, Thailand",Thailand,4871.0,Government operations inventory,2012.0
1277,1277.0,"Khon Kaen City Municipality, Thailand",Thailand,199428.0,Government operations inventory,2011.0
1278,1278.0,"Khun Han Municipality, Thailand",Thailand,16552.0,Government operations inventory,2013.0
1279,1279.0,"Lampang City Municipality, Thailand",Thailand,120400.0,Community inventories,2013.0
1280,1280.0,"Lampang City Municipality, Thailand",Thailand,120403.31,Community inventories,2013.0
1281,1281.0,"Lampang City Municipality, Thailand",Thailand,1310.0,Government operations inventory,2011.0
1282,1282.0,"Lampang City Municipality, Thailand",Thailand,1311.94,Government operations inventory,2011.0
1283,1283.0,"Mae Raeng Municipality, Thailand",Thailand,3806.0,Government operations inventory,2012.0
1284,1284.0,"Map Ammarit Municipality, Thailand",Thailand,4311.0,Community inventories,2013.0
1285,1285.0,"Map Ammarit Municipality, Thailand",Thailand,5227.0,Government operations inventory,2012.0
1286,1286.0,"Map Ammarit Municipality, Thailand",Thailand,5221.93,Government operations inventory,2013.0
1287,1287.0,"Na Kaeo Municipality, Thailand",Thailand,6432.0,Government operations inventory,2012.0
1288,1288.0,"Nang Lae Municipality, Thailand",Thailand,21.0,Government operations inventory,2011.0
1289,1289.0,"Nong Samrong Town Municipality, Thailand",Thailand,12074.0,Government operations inventory,2011.0
1290,1290.0,"Nonthaburi City Municipality, Thailand",Thailand,220679.0,Government operations inventory,2012.0
1291,1291.0,"Nonthaburi City Municipality, Thailand",Thailand,220681.116631206,Government operations inventory,2012.0
1292,1292.0,"Patong Municipality, Thailand",Thailand,1156684.0,Community inventories,2013.0
1293,1293.0,"Patong Municipality, Thailand",Thailand,27960.9,Government operations inventory,2013.0
1294,1294.0,"Phanat Nikhom Town Municipality, Thailand",Thailand,30896.09,Community inventories,2012.0
1295,1295.0,"Phanat Nikhom Town Municipality, Thailand",Thailand,30892.0,Community inventories,2013.0
1296,1296.0,"Phanat Nikhom Town Municipality, Thailand",Thailand,12256.87,Government operations inventory,2012.0
1297,1297.0,"Phanat Nikhom Town Municipality, Thailand",Thailand,12401.0,Government operations inventory,2012.0
1298,1298.0,"Phanom Sarakham Municipality, Thailand",Thailand,14794.0,Community inventories,2013.0
1299,1299.0,"Phanom Sarakham Municipality, Thailand",Thailand,6732.0,Government operations inventory,2011.0
1300,1300.0,"Phuket City Municipality, Thailand",Thailand,2787.0,Government operations inventory,2010.0
1301,1301.0,"Pong Municipality, Thailand",Thailand,2552.0,Government operations inventory,2012.0
1302,1302.0,"Prix Municipality, Thailand",Thailand,16652.0,Community inventories,2015.0
1303,1303.0,"Prix Municipality, Thailand",Thailand,2803.37,Government operations inventory,2015.0
1304,1304.0,"Ranong Town Municipality, Thailand",Thailand,4823.68,Government operations inventory,2015.0
1305,1305.0,"Rong Kwang Municipality, Thailand",Thailand,1826.0,Government operations inventory,2011.0
1306,1306.0,"Sikhio Town Municipality, Thailand",Thailand,452.0,Government operations inventory,2010.0
1307,1307.0,"Sisaket Town Municipality, Thailand",Thailand,58308.0,Government operations inventory,2011.0
1308,1308.0,"Sisaket Town Municipality, Thailand",Thailand,33867.0,Government operations inventory,2012.0
1309,1309.0,"Thung Song Town Municipality, Thailand",Thailand,27074.0,Community inventories,2013.0
1310,1310.0,"Thung Song Town Municipality, Thailand",Thailand,40303.0,Government operations inventory,2011.0
1311,1311.0,"Ubonratchathani Municipality, Thailand",Thailand,421443.0,Community inventories,2015.0
1312,1312.0,"Ubonratchathani Municipality, Thailand",Thailand,26553.81,Government operations inventory,2015.0
1313,1313.0,"Yasothon Town Municipality, Thailand",Thailand,72897.0,Community inventories,2013.0
1314,1314.0,"Yasothon Town Municipality, Thailand",Thailand,80524.0,Community inventories,2013.0
1315,1315.0,"Yasothon Town Municipality, Thailand",Thailand,35666.0,Government operations inventory,2012.0
1316,1316.0,"Yasothon Town Municipality, Thailand",Thailand,34883.63,Government operations inventory,2013.0
1317,1317.0,"Istanbul Metropolitan Municipality, Turkey",Turkey,38781589.0,Community inventories,2009.0
1318,1318.0,"Istanbul Metropolitan Municipality, Turkey",Turkey,37199137.0,Community inventories,2010.0
1319,1319.0,"Istanbul Metropolitan Municipality, Turkey",Turkey,0.0,Government operations inventory,2010.0
1320,1320.0,"Izmir Metropolitan Municipality, Turkey",Turkey,20966748.0,Community inventories,2014.0
1321,1321.0,"Izmir Metropolitan Municipality, Turkey",Turkey,50287659.0,Community inventories,2015.0
1322,1322.0,"Izmir Metropolitan Municipality, Turkey",Turkey,478.94,Government operations inventory,2014.0
1323,1323.0,"Izmir Metropolitan Municipality, Turkey",Turkey,1748.0,Government operations inventory,2016.0
1324,1324.0,"Kadiköy Municipality, Turkey",Turkey,6207.0,Government operations inventory,2010.0
1325,1325.0,"Kampala Capital City Authority, Uganda",Uganda,6311.63,Government operations inventory,2014.0
1326,1326.0,"Bristol City Council, United Kingdom",United Kingdom,2405000.0,Community inventories,2005.0
1327,1327.0,"Bristol City Council, United Kingdom",United Kingdom,2380000.0,Community inventories,2006.0
1328,1328.0,"Bristol City Council, United Kingdom",United Kingdom,2302000.0,Community inventories,2007.0
1329,1329.0,"Bristol City Council, United Kingdom",United Kingdom,2244000.0,Community inventories,2008.0
1330,1330.0,"Bristol City Council, United Kingdom",United Kingdom,2063000.0,Community inventories,2009.0
1331,1331.0,"Bristol City Council, United Kingdom",United Kingdom,2134000.0,Community inventories,2010.0
1332,1332.0,"Bristol City Council, United Kingdom",United Kingdom,1963000.0,Community inventories,2011.0
1333,1333.0,"Bristol City Council, United Kingdom",United Kingdom,2127000.0,Community inventories,2012.0
1334,1334.0,"Bristol City Council, United Kingdom",United Kingdom,3835.0,Government operations inventory,2010.0
1335,1335.0,"Bristol City Council, United Kingdom",United Kingdom,3312.0,Government operations inventory,2011.0
1336,1336.0,"Bristol City Council, United Kingdom",United Kingdom,2798.0,Government operations inventory,2012.0
1337,1337.0,"Bristol City Council, United Kingdom",United Kingdom,2681.0,Government operations inventory,2013.0
1338,1338.0,"Broward County, FL, United States",United States,23608646.0,Community inventories,2007.0
1339,1339.0,"Broward County, FL, United States",United States,22302241.0,Community inventories,2009.0
1340,1340.0,"Broward County, FL, United States",United States,22177409.0,Community inventories,2010.0
1341,1341.0,"Broward County, FL, United States",United States,45708.0,Government operations inventory,1997.0
1342,1342.0,"Broward County, FL, United States",United States,371256.0,Government operations inventory,2007.0
1343,1343.0,"Broward County, FL, United States",United States,50972.0,Government operations inventory,2008.0
1344,1344.0,"Broward County, FL, United States",United States,51338.0,Government operations inventory,2009.0
1345,1345.0,"Broward County, FL, United States",United States,53276.0,Government operations inventory,2010.0
1346,1346.0,"Broward County, FL, United States",United States,52948.0,Government operations inventory,2011.0
1347,1347.0,"City and County of San Francisco, CA, United States",United States,5123547.0,Community inventories,2010.0
1348,1348.0,"City and County of San Francisco, CA, United States",United States,77362.0,Government operations inventory,2010.0
1349,1349.0,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2004.0
1350,1350.0,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2010.0
1351,1351.0,"City of Alton, IL, United States",United States,401079.0,Community inventories,2013.0
1352,1352.0,"City of Alton, IL, United States",United States,0.0,Government operations inventory,2013.0
1353,1353.0,"City of Ann Arbor, MI, United States",United States,0.0,Government operations inventory,2010.0
1354,1354.0,"City of Antioch, CA, United States",United States,357428.0,Community inventories,2005.0
1355,1355.0,"City of Antioch, CA, United States",United States,2252.0,Government operations inventory,2005.0
1356,1356.0,"City of Antioch, CA, United States",United States,0.0,Government operations inventory,2010.0
1357,1357.0,"City of Atlanta, GA, United States",United States,8252914.0,Community inventories,2012.0
1358,1358.0,"City of Atlanta, GA, United States",United States,8816865.0,Community inventories,2013.0
1359,1359.0,"City of Atlanta, GA, United States",United States,65000.0,Government operations inventory,2007.0
1360,1360.0,"City of Atlanta, GA, United States",United States,154698.0,Government operations inventory,2014.0
1361,1361.0,"City of Austin, TX, United States",United States,13321113.0,Community inventories,2013.0
1362,1362.0,"City of Austin, TX, United States",United States,56908.0,Government operations inventory,2014.0
1363,1363.0,"City of Baltimore, MD, United States",United States,9226074.0,Community inventories,2007.0
1364,1364.0,"City of Baltimore, MD, United States",United States,7527906.0,Community inventories,2010.0
1365,1365.0,"City of Baltimore, MD, United States",United States,116694.0,Government operations inventory,2007.0
1366,1366.0,"City of Beaverton, OR, United States",United States,1238496.0,Community inventories,2006.0
1367,1367.0,"City of Beaverton, OR, United States",United States,1509.0,Government operations inventory,2008.0
1368,1368.0,"City of Beaverton, OR, United States",United States,1769.0,Government operations inventory,2009.0
1369,1369.0,"City of Beaverton, OR, United States",United States,1596.0,Government operations inventory,2010.0
1370,1370.0,"City of Beaverton, OR, United States",United States,1607.0,Government operations inventory,2011.0
1371,1371.0,"City of Beaverton, OR, United States",United States,1588.0,Government operations inventory,2012.0
1372,1372.0,"City of Beaverton, OR, United States",United States,1480.0,Government operations inventory,2013.0
1373,1373.0,"City of Benicia, CA, United States",United States,686785.0,Community inventories,2010.0
1374,1374.0,"City of Benicia, CA, United States",United States,2532.0,Government operations inventory,2010.0
1375,1375.0,"City of Berkeley, CA, United States",United States,675234.0,Community inventories,2011.0
1376,1376.0,"City of Berkeley, CA, United States",United States,656857.0,Community inventories,2013.0
1377,1377.0,"City of Berkeley, CA, United States",United States,3847.0,Government operations inventory,2012.0
1378,1378.0,"City of Boston, MA, United States",United States,7535298.0,Community inventories,2005.0
1379,1379.0,"City of Boston, MA, United States",United States,6983427.0,Community inventories,2006.0
1380,1380.0,"City of Boston, MA, United States",United States,7481846.0,Community inventories,2007.0
1381,1381.0,"City of Boston, MA, United States",United States,7441878.0,Community inventories,2008.0
1382,1382.0,"City of Boston, MA, United States",United States,7063009.0,Community inventories,2009.0
1383,1383.0,"City of Boston, MA, United States",United States,7104890.0,Community inventories,2010.0
1384,1384.0,"City of Boston, MA, United States",United States,6766707.0,Community inventories,2011.0
1385,1385.0,"City of Boston, MA, United States",United States,0.0,Government operations inventory,2012.0
1386,1386.0,"City of Boulder, CO, United States",United States,1814978.0,Community inventories,2006.0
1387,1387.0,"City of Boulder, CO, United States",United States,1835517.0,Community inventories,2007.0
1388,1388.0,"City of Boulder, CO, United States",United States,1858034.0,Community inventories,2008.0
1389,1389.0,"City of Boulder, CO, United States",United States,1785528.0,Community inventories,2009.0
1390,1390.0,"City of Boulder, CO, United States",United States,1787820.0,Community inventories,2010.0
1391,1391.0,"City of Boulder, CO, United States",United States,21314.0,Government operations inventory,2008.0
1392,1392.0,"City of Boulder, CO, United States",United States,14177.0,Government operations inventory,2011.0
1393,1393.0,"City of Burlington, VT, United States",United States,432423.0,Community inventories,2007.0
1394,1394.0,"City of Burlington, VT, United States",United States,244122.0,Community inventories,2010.0
1395,1395.0,"City of Burlington, VT, United States",United States,424668.167471173,Community inventories,2013.0
1396,1396.0,"City of Burlington, VT, United States",United States,1862.8,Government operations inventory,2007.0
1397,1397.0,"City of Charleston, SC, United States",United States,2029398.0,Community inventories,2002.0
1398,1398.0,"City of Charleston, SC, United States",United States,2148563.0,Community inventories,2006.0
1399,1399.0,"City of Charleston, SC, United States",United States,2129848.0,Community inventories,2010.0
1400,1400.0,"City of Charleston, SC, United States",United States,9482.0,Government operations inventory,2002.0
1401,1401.0,"City of Charleston, SC, United States",United States,9119.0,Government operations inventory,2006.0
1402,1402.0,"City of Charleston, SC, United States",United States,9252.0,Government operations inventory,2010.0
1403,1403.0,"City of Charlottesville, VA, United States",United States,701425.0,Community inventories,2011.0
1404,1404.0,"City of Charlottesville, VA, United States",United States,5995.0,Government operations inventory,2011.0
1405,1405.0,"City of Chicago, IL, United States",United States,33545576.0,Community inventories,2010.0
1406,1406.0,"City of Chicago, IL, United States",United States,0.0,Government operations inventory,2010.0
1407,1407.0,"City of Chula Vista, CA, United States",United States,969596.0,Community inventories,2010.0
1408,1408.0,"City of Chula Vista, CA, United States",United States,955077.0,Community inventories,2012.0
1409,1409.0,"City of Chula Vista, CA, United States",United States,6617.0,Government operations inventory,2009.0
1410,1410.0,"City of Cincinnati, OH, United States",United States,8470477.0,Community inventories,2006.0
1411,1411.0,"City of Cincinnati, OH, United States",United States,6146222.0,Community inventories,2009.0
1412,1412.0,"City of Cincinnati, OH, United States",United States,20945.0,Government operations inventory,2006.0
1413,1413.0,"City of Cincinnati, OH, United States",United States,28733.47,Government operations inventory,2009.0
1414,1414.0,"City of Cleveland, OH, United States",United States,13517731.0,Community inventories,2010.0
1415,1415.0,"City of Cleveland, OH, United States",United States,7682223.0,Community inventories,2015.0
1416,1416.0,"City of Cleveland, OH, United States",United States,31572.0,Government operations inventory,2010.0
1417,1417.0,"City of Cleveland, OH, United States",United States,30445.0,Government operations inventory,2011.0
1418,1418.0,"City of Coconut Creek, FL, United States",United States,2165.0,Government operations inventory,2009.0
1419,1419.0,"City of Coconut Creek, FL, United States",United States,1576.0,Government operations inventory,2012.0
1420,1420.0,"City of Columbus, OH, United States",United States,34744.0,Government operations inventory,2005.0
1421,1421.0,"City of Columbus, OH, United States",United States,3348520.0,Government operations inventory,2013.0
1422,1422.0,"City of Des Moines, IA, United States",United States,2398445.0,Community inventories,2008.0
1423,1423.0,"City of Des Moines, IA, United States",United States,2280469.0,Community inventories,2009.0
1424,1424.0,"City of Des Moines, IA, United States",United States,2383621.0,Community inventories,2010.0
1425,1425.0,"City of Des Moines, IA, United States",United States,2314404.0,Community inventories,2011.0
1426,1426.0,"City of Des Moines, IA, United States",United States,2194871.0,Community inventories,2012.0
1427,1427.0,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2008.0
1428,1428.0,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2010.0
1429,1429.0,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2011.0
1430,1430.0,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2012.0
1431,1431.0,"City of Duluth, MN, United States",United States,2702137.0,Community inventories,2008.0
1432,1432.0,"City of Duluth, MN, United States",United States,3330.0,Government operations inventory,2008.0
1433,1433.0,"City of El Cerrito, CA, United States",United States,133033.0,Community inventories,2005.0
1434,1434.0,"City of El Cerrito, CA, United States",United States,951.0,Government operations inventory,2005.0
1435,1435.0,"City of Emeryville, CA, United States",United States,169119.0,Community inventories,2014.0
1436,1436.0,"City of Emeryville, CA, United States",United States,615.0,Government operations inventory,2004.0
1437,1437.0,"City of Emeryville, CA, United States",United States,1014.0,Government operations inventory,2010.0
1438,1438.0,"City of Emeryville, CA, United States",United States,1029.0,Government operations inventory,2014.0
1439,1439.0,"City of Evanston, IL, United States",United States,1003807.0,Community inventories,2005.0
1440,1440.0,"City of Evanston, IL, United States",United States,1000682.0,Community inventories,2006.0
1441,1441.0,"City of Evanston, IL, United States",United States,1047717.0,Community inventories,2007.0
1442,1442.0,"City of Evanston, IL, United States",United States,1045590.0,Community inventories,2008.0
1443,1443.0,"City of Evanston, IL, United States",United States,1006381.0,Community inventories,2009.0
1444,1444.0,"City of Evanston, IL, United States",United States,1031257.0,Community inventories,2010.0
1445,1445.0,"City of Evanston, IL, United States",United States,967656.0,Community inventories,2011.0
1446,1446.0,"City of Evanston, IL, United States",United States,922582.0,Community inventories,2012.0
1447,1447.0,"City of Evanston, IL, United States",United States,863837.0,Community inventories,2013.0
1448,1448.0,"City of Evanston, IL, United States",United States,812660.0,Community inventories,2014.0
1449,1449.0,"City of Evanston, IL, United States",United States,2996.0,Government operations inventory,2005.0
1450,1450.0,"City of Evanston, IL, United States",United States,3049.0,Government operations inventory,2006.0
1451,1451.0,"City of Evanston, IL, United States",United States,3288.0,Government operations inventory,2007.0
1452,1452.0,"City of Evanston, IL, United States",United States,2551.0,Government operations inventory,2008.0
1453,1453.0,"City of Evanston, IL, United States",United States,3059.0,Government operations inventory,2009.0
1454,1454.0,"City of Evanston, IL, United States",United States,2571.0,Government operations inventory,2010.0
1455,1455.0,"City of Evanston, IL, United States",United States,2982.0,Government operations inventory,2011.0
1456,1456.0,"City of Evanston, IL, United States",United States,2823.0,Government operations inventory,2012.0
1457,1457.0,"City of Evanston, IL, United States",United States,2902.0,Government operations inventory,2013.0
1458,1458.0,"City of Evanston, IL, United States",United States,2966.0,Government operations inventory,2014.0
1459,1459.0,"City of Flagstaff, AZ, United States",United States,1667566.0,Community inventories,2005.0
1460,1460.0,"City of Flagstaff, AZ, United States",United States,1268261.0,Community inventories,2009.0
1461,1461.0,"City of Flagstaff, AZ, United States",United States,1119076.0,Community inventories,2010.0
1462,1462.0,"City of Flagstaff, AZ, United States",United States,1190809.0,Community inventories,2012.0
1463,1463.0,"City of Flagstaff, AZ, United States",United States,8571.0,Government operations inventory,2005.0
1464,1464.0,"City of Flagstaff, AZ, United States",United States,12487.0,Government operations inventory,2009.0
1465,1465.0,"City of Flagstaff, AZ, United States",United States,9651.0,Government operations inventory,2010.0
1466,1466.0,"City of Flagstaff, AZ, United States",United States,7697.0,Government operations inventory,2011.0
1467,1467.0,"City of Flagstaff, AZ, United States",United States,7977.0,Government operations inventory,
1468,1468.0,"City of Flint, MI, United States",United States,0.0,Government operations inventory,2013.0
1469,1469.0,"City of Fort Collins, CO, United States",United States,2103201.0,Community inventories,2015.0
1470,1470.0,"City of Fort Collins, CO, United States",United States,2042410.0,Community inventories,2016.0
1471,1471.0,"City of Fort Collins, CO, United States",United States,2055587.0,Community inventories,2016.0
1472,1472.0,"City of Fremont, CA, United States",United States,1863221.0,Community inventories,2005.0
1473,1473.0,"City of Fremont, CA, United States",United States,3280.0,Government operations inventory,2005.0
1474,1474.0,"City of Grand Rapids, MI, United States",United States,2015648.0,Community inventories,2009.0
1475,1475.0,"City of Grand Rapids, MI, United States",United States,7147.0,Government operations inventory,2009.0
1476,1476.0,"City of Hawthorne, CA, United States",United States,412510.0,Community inventories,2007.0
1477,1477.0,"City of Hawthorne, CA, United States",United States,1288.0,Government operations inventory,2007.0
1478,1478.0,"City of Hillsboro, OR, United States",United States,2440.0,Government operations inventory,2007.0
1479,1479.0,"City of Hillsboro, OR, United States",United States,1992.0,Government operations inventory,2008.0
1480,1480.0,"City of Hillsboro, OR, United States",United States,2174.0,Government operations inventory,2009.0
1481,1481.0,"City of Houston, TX, United States",United States,91639.0,Government operations inventory,2005.0
1482,1482.0,"City of Houston, TX, United States",United States,89439.0,Government operations inventory,2010.0
1483,1483.0,"City of Keene, NH, United States",United States,418566.0,Community inventories,2008.0
1484,1484.0,"City of Keene, NH, United States",United States,1640.0,Government operations inventory,2008.0
1485,1485.0,"City of Knoxville, TN, United States",United States,4214983.0,Community inventories,2005.0
1486,1486.0,"City of Knoxville, TN, United States",United States,30829.0,Government operations inventory,2005.0
1487,1487.0,"City of Las Cruces, NM, United States",United States,17039.0,Government operations inventory,2013.0
1488,1488.0,"City of Las Vegas, NV, United States",United States,27803600.0,Community inventories,2011.0
1489,1489.0,"City of Las Vegas, NV, United States",United States,94803102.0,Community inventories,2012.0
1490,1490.0,"City of Las Vegas, NV, United States",United States,39892.0,Government operations inventory,2011.0
1491,1491.0,"City of Las Vegas, NV, United States",United States,0.0,Government operations inventory,2012.0
1492,1492.0,"City of Los Altos, CA, United States",United States,355.0,Government operations inventory,2005.0
1493,1493.0,"City of Manhattan Beach, CA, United States",United States,338698.0,Community inventories,2005.0
1494,1494.0,"City of Manhattan Beach, CA, United States",United States,332020.0,Community inventories,2007.0
1495,1495.0,"City of Manhattan Beach, CA, United States",United States,295671.0,Community inventories,2012.0
1496,1496.0,"City of Manhattan Beach, CA, United States",United States,2551.0,Government operations inventory,2005.0
1497,1497.0,"City of Manhattan Beach, CA, United States",United States,1823.0,Government operations inventory,2007.0
1498,1498.0,"City of Martinez, CA, United States",United States,521719.0,Community inventories,2005.0
1499,1499.0,"City of Martinez, CA, United States",United States,2088.0,Government operations inventory,2005.0
1500,1500.0,"City of Miami Beach, FL, United States",United States,1117845.0,Community inventories,2014.0
1501,1501.0,"City of Miami Beach, FL, United States",United States,1223848.0,Community inventories,2014.0
1502,1502.0,"City of Miami Beach, FL, United States",United States,0.0,Government operations inventory,2014.0
1503,1503.0,"City of Miami, FL, United States",United States,4704593.0,Community inventories,2006.0
1504,1504.0,"City of Miami, FL, United States",United States,22674.0,Government operations inventory,2007.0
1505,1505.0,"City of Minneapolis, MN, United States",United States,5816425.0,Community inventories,2006.0
1506,1506.0,"City of Minneapolis, MN, United States",United States,5879301.0,Community inventories,2007.0
1507,1507.0,"City of Minneapolis, MN, United States",United States,5704355.0,Community inventories,2008.0
1508,1508.0,"City of Minneapolis, MN, United States",United States,5275337.0,Community inventories,2009.0
1509,1509.0,"City of Minneapolis, MN, United States",United States,5095765.0,Community inventories,2010.0
1510,1510.0,"City of Minneapolis, MN, United States",United States,5353548.0,Community inventories,2011.0
1511,1511.0,"City of Minneapolis, MN, United States",United States,4965659.0,Community inventories,2012.0
1512,1512.0,"City of Minneapolis, MN, United States",United States,0.0,Government operations inventory,2014.0
1513,1513.0,"City of North Little Rock, AR, United States",United States,1038747.0,Community inventories,2008.0
1514,1514.0,"City of North Little Rock, AR, United States",United States,4402.13,Government operations inventory,2008.0
1515,1515.0,"City of Oakland, CA, United States",United States,1235265.0,Community inventories,2005.0
1516,1516.0,"City of Oakland, CA, United States",United States,2545920.0,Community inventories,2013.0
1517,1517.0,"City of Olympia, WA, United States",United States,543888.0,Community inventories,2010.0
1518,1518.0,"City of Olympia, WA, United States",United States,618898.0,Community inventories,2010.0
1519,1519.0,"City of Olympia, WA, United States",United States,557309.0,Community inventories,2011.0
1520,1520.0,"City of Olympia, WA, United States",United States,488993.0,Community inventories,2012.0
1521,1521.0,"City of Olympia, WA, United States",United States,388565.0,Community inventories,2013.0
1522,1522.0,"City of Olympia, WA, United States",United States,485041.0,Community inventories,2013.0
1523,1523.0,"City of Philadelphia, PA, United States",United States,17584791.0,Community inventories,2010.0
1524,1524.0,"City of Philadelphia, PA, United States",United States,208503.0,Government operations inventory,2010.0
1525,1525.0,"City of Portland, OR, United States",United States,8549827.0,Community inventories,1990.0
1526,1526.0,"City of Portland, OR, United States",United States,9135411.0,Community inventories,1995.0
1527,1527.0,"City of Portland, OR, United States",United States,9520456.0,Community inventories,1999.0
1528,1528.0,"City of Portland, OR, United States",United States,9872228.0,Community inventories,2000.0
1529,1529.0,"City of Portland, OR, United States",United States,8318465.0,Community inventories,2005.0
1530,1530.0,"City of Portland, OR, United States",United States,8558015.0,Community inventories,2006.0
1531,1531.0,"City of Portland, OR, United States",United States,8386247.0,Community inventories,2007.0
1532,1532.0,"City of Portland, OR, United States",United States,8121788.0,Community inventories,2008.0
1533,1533.0,"City of Portland, OR, United States",United States,7890029.0,Community inventories,2009.0
1534,1534.0,"City of Portland, OR, United States",United States,7767916.0,Community inventories,2010.0
1535,1535.0,"City of Portland, OR, United States",United States,78991033.0,Community inventories,2011.0
1536,1536.0,"City of Portland, OR, United States",United States,76134660.0,Community inventories,2012.0
1537,1537.0,"City of Portland, OR, United States",United States,76363875.0,Community inventories,2013.0
1538,1538.0,"City of Richmond, VA, United States",United States,3377616.0,Community inventories,2008.0
1539,1539.0,"City of Richmond, VA, United States",United States,3188954.0,Community inventories,2013.0
1540,1540.0,"City of Richmond, VA, United States",United States,91422.0,Government operations inventory,2008.0
1541,1541.0,"City of Richmond, VA, United States",United States,43825.0,Government operations inventory,2013.0
1542,1542.0,"City of Rock Hill, SC, United States",United States,5599.0,Government operations inventory,2005.0
1543,1543.0,"City of San Rafael, CA, United States",United States,237120.0,Community inventories,2010.0
1544,1544.0,"City of San Rafael, CA, United States",United States,864.0,Government operations inventory,2010.0
1545,1545.0,"City of Santa Barbara, CA, United States",United States,538590.0454,Community inventories,2015.0
1546,1546.0,"City of Santa Fe, NM, United States",United States,1088140.0,Community inventories,2015.0
1547,1547.0,"City of Santa Fe, NM, United States",United States,1949505.0,Community inventories,2015.0
1548,1548.0,"City of Santa Monica, CA, United States",United States,1110315.0,Community inventories,2015.0
1549,1549.0,"City of Santa Monica, CA, United States",United States,16416.0,Government operations inventory,1990.0
1550,1550.0,"City of Santa Monica, CA, United States",United States,0.0,Government operations inventory,2015.0
1551,1551.0,"City of Seattle, WA, United States",United States,7041574.0,Community inventories,2008.0
1552,1552.0,"City of Seattle, WA, United States",United States,6132000.0,Community inventories,2012.0
1553,1553.0,"City of Seattle, WA, United States",United States,36300.0,Government operations inventory,2010.0
1554,1554.0,"City of Southfield, MI, United States",United States,4531.0,Government operations inventory,2008.0
1555,1555.0,"City of Sunnyvale, CA, United States",United States,1266570.0,Community inventories,2008.0
1556,1556.0,"City of Tacoma, WA, United States",United States,1681564.0,Community inventories,2005.0
1557,1557.0,"City of Tacoma, WA, United States",United States,1558715.0,Community inventories,2012.0
1558,1558.0,"City of Tacoma, WA, United States",United States,36641.0,Government operations inventory,2005.0
1559,1559.0,"City of Tacoma, WA, United States",United States,35071.0,Government operations inventory,2012.0
1560,1560.0,"City of Tucson, AZ, United States",United States,7252776.0,Community inventories,2005.0
1561,1561.0,"City of Tucson, AZ, United States",United States,7286349.0,Community inventories,2006.0
1562,1562.0,"City of Tucson, AZ, United States",United States,7560728.0,Community inventories,2007.0
1563,1563.0,"City of Tucson, AZ, United States",United States,7289722.0,Community inventories,2008.0
1564,1564.0,"City of Tucson, AZ, United States",United States,16690.0,Government operations inventory,2005.0
1565,1565.0,"City of Tucson, AZ, United States",United States,18501.0,Government operations inventory,2006.0
1566,1566.0,"City of Tucson, AZ, United States",United States,17750.0,Government operations inventory,2007.0
1567,1567.0,"City of Tucson, AZ, United States",United States,20247.0,Government operations inventory,2008.0
1568,1568.0,"City of University City, MO, United States",United States,2156.0,Government operations inventory,2005.0
1569,1569.0,"City of Urbana, IL, United States",United States,447535.0,Community inventories,2015.0
1570,1570.0,"City of Urbana, IL, United States",United States,455485.0,Community inventories,2015.0
1571,1571.0,"City of Urbana, IL, United States",United States,1088.0,Government operations inventory,2014.0
1572,1572.0,"City of Urbana, IL, United States",United States,2032605.0,Government operations inventory,2017.0
1573,1573.0,"City of Waukesha, WI, United States",United States,0.0,Government operations inventory,2010.0
1574,1574.0,"City of West Palm Beach, FL, United States",United States,1484767.0,Community inventories,2013.0
1575,1575.0,"City of West Palm Beach, FL, United States",United States,4206494.0,Community inventories,2013.0
1576,1576.0,"County of Lexington-Fayette, KY, United States",United States,6574968.0,Community inventories,2011.0
1577,1577.0,"Cuyahoga County, OH, United States",United States,24313210.79,Community inventories,2016.0
1578,1578.0,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,22180577.0,Community inventories,2005.0
1579,1579.0,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,197768.0,Government operations inventory,2005.0
1580,1580.0,"Miami-Dade County, FL, United States",United States,34756803.0,Community inventories,2013.0
1581,1581.0,"Miami-Dade County, FL, United States",United States,39883335.0,Community inventories,2015.0
1582,1582.0,"Santa Cruz County, CA, United States",United States,791278.0,Community inventories,2009.0
1583,1583.0,"Santa Cruz County, CA, United States",United States,22008.0,Government operations inventory,2009.0
