,name,entity_type,constituency,coordinator,city,country,remarks,const
804,Rainforest Foundation UK,Non-governmental organizations,Constituency - Environmental,Mr. Joseph Eisen,London,United Kingdom of Great Britain and Northern Ireland,,ENGO
805,Rainforest Partnership,Non-governmental organizations,Constituency - Environmental,Ms. Niyanta Spelman,Austin,United States of America,,ENGO
806,Rare,Non-governmental organizations,Constituency - Environmental,Ms. Arlane Marietta Steins - Meier,Arlington,United States of America,,ENGO
807,Reforestamos Mexico,Non-governmental organizations,Constituency - Environmental,Ms. Raquel Jimenez Acosta,Mexico City,Mexico,,ENGO
808,"Refrigerants, Naturally e.V.",Non-governmental organizations,Constituency - Business and Industry,Mr. Dietram Oppelt,Königstein,Germany,,BINGO
809,Regional Environmental Centre for Central Asia,Non-governmental organizations,Constituency - Environmental,Ms. Irina Bekmirzaeva,Almaty,Kazakhstan,,ENGO
810,Remote Sensing Technology Center of Japan,Non-governmental organizations,Constituency - Research and independent,Mr. Masatoshi Kamei,Tokyo,Japan,,RINGO
811,Renewable Energy and Energy Efficiency Partnership,Non-governmental organizations,Constituency - Environmental,Ms. Eszter Winkler,Vienna,Austria,,ENGO
812,Renewable Energy Policy Network,Non-governmental organizations,Constituency - Environmental,Ms. Laura Williamson,Paris,France,,ENGO
813,Renmin University of China,Non-governmental organizations,Constituency - Research and independent,Mr. Ji Zou,Beijing,China,,RINGO
814,"Research and Development Centre, Nepal",Non-governmental organizations,Constituency - Research and independent,Mr. Ramdhyan Prasad Yadav,Kathmandu,Nepal,,RINGO
815,Research Centre for Sustainable Development,Non-governmental organizations,Constituency - Research and independent,Ms. Francesca Farioli,Rome,Italy,,RINGO
816,Research Institute of Innovative Technology for the Earth,Non-governmental organizations,Constituency - Research and independent,Mr. Haruo Kanaboshi,Kyoto,Japan,,RINGO
817,"Réseau ""sortir du nucléaire""",Non-governmental organizations,Constituency - Environmental CAN,Ms. Charlotte Mijeon,Lyon,France,,ENGO
818,Réseau Action Climat - France,Non-governmental organizations,Constituency - Environmental CAN,Ms. Aurore Mathieu,Montreuil,France,,ENGO
819,Réseau Français des Etudiants pour le Développement Durable,Non-governmental organizations,Constituency - Youth,Mr. Lucas Paoli,Paris,France,,Youth
820,Resource Africa,Non-governmental organizations,Constituency - Environmental,Ms. Astrid Westerlind Wigström,Cambridge,United Kingdom of Great Britain and Northern Ireland,,ENGO
821,Resources for the Future,Non-governmental organizations,Constituency - ENGO,Ms. Kristin Hayes,Washington,United States of America,,ENGO
822,Responding to Climate Change,Non-governmental organizations,Constituency - Business and Industry,Ms. Nicole Serrij,London,United Kingdom of Great Britain and Northern Ireland,,BINGO
823,Rheinische Friedrich-Wilhelms-Universität Bonn,Non-governmental organizations,Constituency - Research and independent,Ms. Sandra Gilgan,Bonn,Germany,,RINGO
824,"Rockefeller Brothers Fund, Inc.",Non-governmental organizations,Constituency - Environmental,Mr. Thomas Kruse,New York,United States of America,,ENGO
825,Rockefeller Foundation,Non-governmental organizations,Constituency - Research and independent,Ms. Elizabeth Yee,New York,United States of America,,RINGO
826,Rocky Mountain Institute,Non-governmental organizations,Constituency - Environmental,Ms. Denali Rose Hussin,Boulder,United States of America,,ENGO
827,Rosa-Luxemburg-Stiftung Gesellschaftsanalye und politische Bildung e.V.,Non-governmental organizations,,,Berlin,Germany,completed manually,not yet affiliated/no data
828,Rural Reconstruction Nepal,Non-governmental organizations,Constituency - Local government and Municipal authorities,Mr. Gyan Bahadur Adhikari,Katmandu,Nepal,,LGMA
829,Sabanci University,Non-governmental organizations,Constituency - Environmental,Mr. Umit Sahin,Istanbul,Turkey,,ENGO
830,Saint John's University,Non-governmental organizations,Constituency - Research and independent,Ms. Jean Lavigne,Collegeville,United States of America,,RINGO
831,Sauvons Le Climat,Non-governmental organizations,Constituency - Environmental,Mr. Stephan Savarese,Paris,France,,ENGO
832,Save the Children International,Non-governmental organizations,Constituency - Youth,Mr. Christophe Belperron,London,United Kingdom of Great Britain and Northern Ireland,,Youth
833,School of Environmental Studies Education Foundation,Non-governmental organizations,Constituency - Environmental,Mr. Craig Johnson,Apple Valley,United States of America,,ENGO
834,SeaTrust Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Lynn Wilson,Olympia,United States of America,,RINGO
835,Seawater Foundation,Non-governmental organizations,Constituency - Research and independent,Ms. Elizabeth Swilling Hodges,Tucson,United States of America,,RINGO
836,Seoul International Law Academy,Non-governmental organizations,Constituency - Research and independent,Mr. Suh Yong Chung,Seoul,Republic of Korea,,RINGO
837,Sequoia Foundation,Non-governmental organizations,Constituency - Environmental,Mr. Thomas Kelly,La Jolla,United States of America,,ENGO
838,Service Civil International,Non-governmental organizations,Constituency - Youth,Ms. Sara Turra,Antwerpen,Belgium,,Youth
839,Shakti Sustainable Energy Foundation,Non-governmental organizations,Constituency - Environmental,Mr. Kunal Sharma,New Delhi,India,,ENGO
840,Shan Shui Conservation Center,Non-governmental organizations,Constituency - Environmental CAN,Ms. Xiangying Shi,Beijing,China,,ENGO
841,Shinji Shumeikai,Non-governmental organizations,Constituency - Environmental,Ms. Kristina Mayo,Koka,Japan,,ENGO
842,Sierra Club,Non-governmental organizations,Constituency - Environmental CAN,Mr. John Coequyt,Washington,United States of America,,ENGO
843,Sierra Club Canada,Non-governmental organizations,Constituency - Environmental CAN,Ms. Gretchen Fitzgerald,Ottawa,Canada,,ENGO
844,"SILVA, Arbres, Forêts et Sociétes",Non-governmental organizations,Constituency - Environmental,Mr. Joseph Francois Racapé,Paris,France,,ENGO
845,Sjoham Baabaji Mission,Non-governmental organizations,Constituency - Environmental,Mr. Philip Aartsen,'s-Hertogenbosch,Netherlands,,ENGO
846,Small and Medium Scale Entrepreneurship Fundamentals Foundation,Non-governmental organizations,Constituency - Environmental,Mr. Femi Oye,Lagos,Nigeria,,ENGO
847,SNV Netherlands Development Organisation,Non-governmental organizations,Constituency - Environmental,Ms. Janne Maria Teule,The Hague,Netherlands,,ENGO
848,Sociedade Pesquisa em Vida Salvagem e Educacao Ambiental,Non-governmental organizations,Constituency - Environmental,Mr. Clovis Ricardo Schrappe Borges,Curitiba,Brazil,,ENGO
849,Società Italiana per le Scienze del Clima,Non-governmental organizations,Constituency - Research and independent,Ms. Martina Gambaro,Marghera-Venice,Italy,,RINGO
850,Société Météorologique de France,Non-governmental organizations,,Mr. Jean Jouzel,Saint-Mandé,France,completed manually,not yet affiliated/no data
851,Society for Peoples Education and Economic Change,Non-governmental organizations,Constituency - Women and Gender,Mr. John Devavaram,Tamilnadu,India,,Women and Gender
852,Society for Threatened Peoples International,Non-governmental organizations,Constituency - Indigenous peoples,Mr. Ulrich Delius,Goettingen,Germany,,IPO
853,Society of Catholic Medical Missionaries,Non-governmental organizations,Constituency - Research and independent,Ms. Cicilymol Paramundayil,London,United Kingdom of Great Britain and Northern Ireland,,RINGO
854,Solar Energy Industries Association,Non-governmental organizations,Constituency - Business and Industry,Ms. Azra Chughtai,Washington DC,United States of America,,BINGO
855,SOS SAHEL International France,Non-governmental organizations,Constituency - Farmers,Ms. Emilie Rouxel,,France,,Farmers
856,South African Institute of International Affairs,Non-governmental organizations,Constituency - Research and independent,Ms. Desirée Joy Kosciulek,Braamfontein,South Africa,,RINGO
857,South Asian Forum for Environment,Non-governmental organizations,Constituency - Environmental,Mr. Dipayan Dey,Kolkata,India,,ENGO
858,South Central India Network for Development Alternatives,Non-governmental organizations,Constituency - Environmental,Ms. Sheila Benjamin,Tamilnadu,India,,ENGO
859,SouthSouthNorth Projects Africa,Non-governmental organizations,Constituency - Environmental,,Cape Town,South Africa,,ENGO
860,"St Louis Aquacenter, Inc.",Non-governmental organizations,Constituency - Environmental,Mr. Leonard Sonnenschein,Saint Louis,United States of America,,ENGO
861,Stakeholder Forum for a Sustainable Future,Non-governmental organizations,Constituency - ENGO,Mr. Charles Allen Nouhan,Herne Bay,United Kingdom of Great Britain and Northern Ireland,,ENGO
862,Stanford University,Non-governmental organizations,Constituency - Environmental,Ms. Patricia Hines,Stanford,United States of America,,ENGO
863,Stichting Climate Action Network South Asia,Non-governmental organizations,Constituency - Environmental CAN,Mr. Sanjay Vashist,Dhaka,Bangladesh,,ENGO
864,Stichting Hivos (Humanistisch Instituut voor Ontwikkelingssamenwerking),Non-governmental organizations,Constituency - Environmental CAN,Ms. Merit Maria Hindriks,The Hague,Netherlands,,ENGO
865,Stockholm Environment Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Cleo Verkuijl,Stockholm,Sweden,,RINGO
866,Stockholm International Water Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Kristina Gunilla Johansson,Stockholm,Sweden,,RINGO
867,Stockholm University - Institute for International Economic Studies,Non-governmental organizations,,,Stockholm,Sweden,completed manually,not yet affiliated/no data
868,STOP,Non-governmental organizations,Constituency - Environmental,Mr. Thomas Welt,Montréal,Canada,,ENGO
869,Stop Climate Chaos Scotland,Non-governmental organizations,Constituency - Environmental,Ms. Gail Wilson,Edinburgh,United Kingdom of Great Britain and Northern Ireland,,ENGO
870,Strömstad Academy,Non-governmental organizations,Constituency - Research and independent,Mr. Ari Lampinen,Strömstad,Sweden,,RINGO
871,Student Energy,Non-governmental organizations,Constituency - Youth,Ms. Meredith Adler,Calgary,Canada,,Youth
872,Surfrider Foundation Europe,Non-governmental organizations,Constituency - Environmental,Ms. Elodie Bernollin,Biarritz,France,,ENGO
873,Sustainability Council of New Zealand Trust,Non-governmental organizations,Constituency - Environmental CAN,Mr. Simon Terry,Wellington,New Zealand,,ENGO
874,Sustainable Business Australia,Non-governmental organizations,Constituency - Business and Industry,Mr. Andrew Petersen,Sydney,Australia,,BINGO
875,Sustainable Development Association,Non-governmental organizations,Constituency - Environmental,Mr. Bryan Li,Somerset,United Kingdom of Great Britain and Northern Ireland,,ENGO
876,Sustainable Development Policy Institute,Non-governmental organizations,Constituency - Environmental CAN,Mr. Muhammad Abid Qaiyum Sulehri,Islamabad,Pakistan,,ENGO
877,Sustainable Energy Africa,Non-governmental organizations,Constituency - Environmental CAN,Ms. Simisha Pather-Elias,Cape Town,South Africa,,ENGO
878,Sustainable Environmental Development Watch,Non-governmental organizations,Constituency - Environmental CAN,Mr. Frank Msafiri Kairura,Nairobi,Kenya,,ENGO
879,Sustainable Markets Foundation - 350.org,Non-governmental organizations,Constituency - Environmental CJN,Ms. Cansin Leylim Ilgaz,Brooklyn,United States of America,,ENGO
880,Sustainable Population Australia Inc.,Non-governmental organizations,Constituency - Environmental CAN,Ms. Jane O'Sullivan,Weston Creek,Australia,,ENGO
881,SustainUS,Non-governmental organizations,Constituency - Youth,Ms. Karina Belen Gonsalez,Grandville,United States of America,,Youth
882,Swarthmore College,Non-governmental organizations,Constituency - Research and independent,Ms. Catherine Burnett,Swarthmore,United States of America,,RINGO
883,Swedish Society for Nature Conservation,Non-governmental organizations,Constituency - Environmental CAN,Ms. Kristina Östman,Stockholm,Sweden,,ENGO
884,Swedish University of Agricultural Sciences,Non-governmental organizations,Constituency - Research and independent,Mr. Johan Anders Stendahl,Uppsala,Sweden,,RINGO
885,Swiss Association for Environmentally Conscious Management,Non-governmental organizations,,,,Switzerland,completed manually,not yet affiliated/no data
886,Swiss Federal Institute of Technology,Non-governmental organizations,Constituency - Research and independent,Mr. Thomas Bernauer,Zurich,Switzerland,,RINGO
887,Swisscontact,Non-governmental organizations,Constituency - Research and independent,Mr. Jon Bickel,Zurich,Switzerland,,RINGO
888,Taiwan Institute for Sustainable Energy,Non-governmental organizations,Constituency - Business and Industry,Mr. Eugene Chien,Taipei,China,,BINGO
889,Taiwan Research Institute,Non-governmental organizations,Constituency - Research and independent,Mr. Cheng-Hung Liu,New Taipei,China,,RINGO
890,TakingITGlobal,Non-governmental organizations,Constituency - Environmental,Mr. Liam O'Doherty,Toronto,Canada,,ENGO
891,Tanzania Natural Resource Forum,Non-governmental organizations,Constituency - Environmental,Mr. Latif Ukhotya Amars,Arusha,United Republic of Tanzania,,ENGO
892,TEARFUND,Non-governmental organizations,Constituency - Environmental CAN,Ms. Sarah Elizabeth Wiggins,Teddington,United Kingdom of Great Britain and Northern Ireland,completed manually from UNFCCC website,ENGO
893,Tebtebba Foundation,Non-governmental organizations,Constituency - Indigenous peoples,Mr. Raymond de Chavez,Baguio City,Philippines,,IPO
894,Technical University of Denmark,Non-governmental organizations,Constituency - Research and independent,Ms. Susanne Pedersen,Kgs. Lyngby,Denmark,,RINGO
895,Technische Universität Darmstadt,Non-governmental organizations,Constituency - Research and independent,Mr. Wolfgang Liebert,Darmstadt,Germany,,RINGO
896,Telecommunication and Transportation Foundation,Non-governmental organizations,Constituency - Business and Industry,Mr. You-Hsin Eugene Chien,New Taipei,China,,BINGO
897,The Baum Foundation,Non-governmental organizations,Constituency - Environmental,Ms. April Minnich,San Francisco,United States of America,,ENGO
898,The Carbon Trust,Non-governmental organizations,Constituency - ENGO,Mr. Simon Retallack,London,United Kingdom of Great Britain and Northern Ireland,,ENGO
899,The Caribsave Partnership Inc.,Non-governmental organizations,Constituency - Research and independent,Mr. Dominic Graham,Deal,United Kingdom of Great Britain and Northern Ireland,,RINGO
900,The Climate Group,Non-governmental organizations,Constituency - Business and Industry,Ms. Tereza Kamenicka,London,United Kingdom of Great Britain and Northern Ireland,,BINGO
901,The Climate Reality Project,Non-governmental organizations,Constituency - Environmental CAN,Mr. Ethan Spaner,Washington,United States of America,,ENGO
902,The Climate Registry,Non-governmental organizations,Constituency - Environmental,Ms. Amy Elizabeth Holm,Los Angeles,United States of America,,ENGO
903,The Corner House,Non-governmental organizations,Constituency - Environmental,Mr. Larry Lohmann,Dorset,United Kingdom of Great Britain and Northern Ireland,,ENGO
904,The Energy and Resources Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Suruchi Bhadwal,New Delhi,India,,RINGO
905,The Fairtrade Foundation,Non-governmental organizations,Constituency - Research and independent,Mr. Timothy Aldred,London,United Kingdom of Great Britain and Northern Ireland,,RINGO
906,The Gaia Foundation,Non-governmental organizations,Constituency - Environmental CJN,Ms. Fiona Karen Wilton,London,United Kingdom of Great Britain and Northern Ireland,,ENGO
907,The George Washington University,Non-governmental organizations,Constituency - ENGO,Ms. Meghan Chapple,Washington,United States of America,,ENGO
908,The Gold Standard,Non-governmental organizations,Constituency - Research and independent,Ms. Sarah Leugers,Geneva,Switzerland,,RINGO
909,The Interfaith Center for Sustainable Development,Non-governmental organizations,Constituency - Environmental,Mr. Yonatan Neril,Jerusalem,Israel,,ENGO
910,The Kenya Climate Change Working Group Association,Non-governmental organizations,Constituency - Environmental CAN,Mr. Obed Omete Koringo,Nairobi,Kenya,,ENGO
911,The Nature Conservancy,Non-governmental organizations,Constituency - Environmental CAN,Mr. John Dennis Verdieck,Arlington,United States of America,,ENGO
912,The Royal Society,Non-governmental organizations,Constituency - Research and independent,Ms. Elizabeth Surkovic,London,United Kingdom of Great Britain and Northern Ireland,,RINGO
913,The Shift Project,Non-governmental organizations,Constituency - Environmental,Ms. Aurore Cools,Paris,France,,ENGO
914,The Stanley Foundation,Non-governmental organizations,Constituency - Research and independent,Mr. Huan-Rei Ulysses Tang,Muscatine,United States of America,,RINGO
915,The Sustainable Development Institute,Non-governmental organizations,Constituency - Research and independent,Mr. Neil Edward Harrison,Fort Collins,United States of America,,RINGO
916,The University of Arizona,Non-governmental organizations,Constituency - Research and independent,Ms. Diana Liverman,Tucson,United States of America,,RINGO
917,The University of Manchester,Non-governmental organizations,Constituency - Research and independent,Ms. Amrita Sidhu,Manchester,United Kingdom of Great Britain and Northern Ireland,,RINGO
918,The University of Sheffield,Non-governmental organizations,Constituency - Research and independent,Mr. Mark Andrew Sinclair,Sheffield,United Kingdom of Great Britain and Northern Ireland,,RINGO
919,The Woods Hole Research Center,Non-governmental organizations,Constituency - Environmental CAN,Ms. Eunice Youmans,Falmouth,United States of America,,ENGO
920,TheCompensators,Non-governmental organizations,Constituency - Environmental,Ms. Antonella Battaglini,Berlin,Germany,,ENGO
921,Third Generation Environmentalism,Non-governmental organizations,Constituency - Environmental CAN,Ms. Camilla Born,London,United Kingdom of Great Britain and Northern Ireland,,ENGO
922,Third World Network,Non-governmental organizations,Constituency - Environmental CJN,Ms. Yoke Ling Chee,Penang,Malaysia,,ENGO
923,Tianda Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Dongmei Jiang,Hong Kong,China,,RINGO
924,"Tokyo Institute of Technology, Japan",Non-governmental organizations,Constituency - Research and independent,Mr. Kenichi Iga,Meguro-ku,Japan,,RINGO
925,Transnational Institute,Non-governmental organizations,Constituency - Research and independent,Ms. Lyda Fernanda Forero Torres,Amsterdam,Netherlands,,RINGO
926,Transparency International,Non-governmental organizations,Constituency - Research and independent,Mr. Brice Antoine Boehmer,Berlin,Germany,,RINGO
927,Transport Research Foundation,Non-governmental organizations,Constituency - Research and independent,Mr. Georgios Voukas,Berkshire,United Kingdom of Great Britain and Northern Ireland,,RINGO
928,Tropical Forest Group,Non-governmental organizations,,,San Diego,United States of America,completed manually,not yet affiliated/no data
929,Trustees of Tufts College,Non-governmental organizations,Constituency - Research and independent,Ms. Nitsan Shakked,Somerville,United States of America,,RINGO
930,"Tsinghua University, Global Climate Change Institute",Non-governmental organizations,Constituency - Business and Industry,Mr. Xiliang Zhang,Beijing,China,,BINGO
931,"Turkish Foundation for Combating Soil Erosion, for Reforestation and the Protection of the Natural Habitats",Non-governmental organizations,Constituency - Environmental CAN,Mr. Ozgul Erdemli Mutu,Istanbul,Turkey,,ENGO
932,U.S. Climate Action Network,Non-governmental organizations,Constituency - Environmental CAN,Ms. Carrie Clayton,Washington,United States of America,,ENGO
933,U.S. Green Building Council,Non-governmental organizations,Constituency - Environmental CAN,Ms. Elizabeth Beardsley,Washington,United States of America,,ENGO
934,UiT The Arctic University of Norway,Non-governmental organizations,Constituency - Research and independent,,Tromso,Norway,,RINGO
935,Umea University,Non-governmental organizations,Constituency - Research and independent,Ms. Maria Nilsson,Umeå,Sweden,,RINGO
936,UNANIMA International,Non-governmental organizations,Constituency - Environmental CJN,,New York,United States of America,,ENGO
937,UNEP - Finance Initiative,Non-governmental organizations,Constituency - ENGO,Mr. Kai-Remco Fischer,Geneva,Switzerland,,ENGO
938,UNICA - Brazilian Sugarcane Industry Association,Non-governmental organizations,Constituency - Business and Industry,Mr. Eduardo Luis Leão de Sousa,Sao Paulo,Brazil,,BINGO
939,Union Française de l'Electricité,Non-governmental organizations,Constituency - Business and Industry,Ms. Claire Julie Vandewalle,Paris,France,,BINGO
940,Unión Industrial Argentina,Non-governmental organizations,Constituency - Business and Industry,Ms. Cecilia Hiriart,Buenos Aires,Argentina,,BINGO
941,Union nationale des Centres permanents d'initiatives pour l'environnement,Non-governmental organizations,Constituency - Environmental,Mme Brigitte Giraud,Paris,France,,ENGO
942,Union of Concerned Scientists,Non-governmental organizations,Constituency - Environmental CAN,Ms. Rachel Cleetus,Cambridge,United States of America,,ENGO
943,Unis-Terre,Non-governmental organizations,Constituency - Environmental,Ms. Maelle Durant,Marseille Cedex 09,France,,ENGO
944,Unitarian Universalist Association,Non-governmental organizations,Constituency - Research and independent,Mr. Bruce Knotts,New York,United States of America,,RINGO
945,United Church of Canada,Non-governmental organizations,Constituency - Environmental CAN,Ms. Lorraine Yvette Neale,Etobicoke,Canada,,ENGO
946,United Cities and Local Governments,Non-governmental organizations,Constituency - Local government and Municipal authorities,Ms. Emilia Sáiz Carrancedo,Barcelona,Spain,,LGMA
947,United Kingdom Youth Climate Coalition Limited,Non-governmental organizations,Constituency - Youth,Ms. Sarah Dobson,Forest Row,United Kingdom of Great Britain and Northern Ireland,,Youth
948,United Methodist Church - General Board of Church and Society,Non-governmental organizations,Constituency - ENGO,Mr. Liberato Bautista,New York,United States of America,,ENGO
949,United Mine Workers of America,Non-governmental organizations,Constituency - Trade Unions,Mr. Eugene Marc Trisko,Triangle,United States of America,,TUNGO
950,United Nations Foundation,Non-governmental organizations,Constituency - Environmental,Mr. Ryan Hobert,Washington,United States of America,,ENGO
951,United Nations of Youth Network,Non-governmental organizations,Constituency - Youth,Mr. Goodluck Odimegwu Obi,Lagos,Nigeria,,Youth
952,United States Conference of Mayors,Non-governmental organizations,Constituency - Local government and Municipal authorities,Mr. Luis Renta,Washington,United States of America,,LGMA
953,United States Council for International Business,Non-governmental organizations,Constituency - Business and Industry,Ms. Norine Kennedy,New York,United States of America,,BINGO
954,Universidad Politécnica de Cataluña,Non-governmental organizations,Constituency - Research and independent,Ms. Olga Alcaraz Sendra,Barcelona,Spain,,RINGO
955,Université de Montréal,Non-governmental organizations,Constituency - Research and independent,Mr. Frederic Merand,Montreal,Canada,,RINGO
956,Université du Québec à Montréal,Non-governmental organizations,Constituency - Research and independent,M. Claude Codjia,Montréal,Canada,,RINGO
957,Université Laval,Non-governmental organizations,Constituency - Research and independent,Ms. Liliana Diaz,Québec,Canada,,RINGO
958,"Université Libre de Bruxelles, Centre d'Etudes Economiques et Sociales de l'Environnement",Non-governmental organizations,Constituency - Research and independent,Mr. Romain Weikmans,Ixeless,Belgium,completed manually from UNFCCC website,RINGO
959,"University College Cork - National University of Ireland, Cork",Non-governmental organizations,Constituency - Research and independent,Mr. Brian O Gallachoir,Cork,Ireland,,RINGO
960,University College London,Non-governmental organizations,Constituency - Research and independent,Mr. Mark Maslin,London,United Kingdom of Great Britain and Northern Ireland,,RINGO
961,University Corporation for Atmospheric Research,Non-governmental organizations,Constituency - Research and independent,Ms. Linda Opal Mearns,Boulder,United States of America,,RINGO
962,"University Luigi Bocconi, Institute of Energy and Environment Economics and Policy",Non-governmental organizations,Constituency - Research and independent,Mr. Edoardo Croci,Milan,Italy,,RINGO
963,University of Zurich,Non-governmental organizations,Constituency - Research and independent,Ms. Anna Katharina Michaelowa,Zurich,Switzerland,,RINGO
964,University of Bayreuth,Non-governmental organizations,Constituency - Research and independent,Ms. Anja Jaeschke,Bayreuth,Germany,,RINGO
965,University of California,Non-governmental organizations,Constituency - Research and independent,Mr. Robert Monroe,San Diego,United States of America,,RINGO
966,University of Cambridge,Non-governmental organizations,Constituency - Business and Industry,Mr. Eliot Whittington,Cambridge,United Kingdom of Great Britain and Northern Ireland,,BINGO
967,University of Cape Town,Non-governmental organizations,Constituency - Research and independent,Mr. Mark New,Rondebosch,South Africa,,RINGO
968,University of Colorado at Boulder,Non-governmental organizations,Constituency - Research and independent,Mr. James William Carl White,Boulder,United States of America,,RINGO
969,University of Copenhagen,Non-governmental organizations,Constituency - Research and independent,Ms. Annette Kathe Jeholm,Copenhagen,Denmark,,RINGO
970,"University of Delaware, Center for Energy and Environmental Policy",Non-governmental organizations,Constituency - Research and independent,,"Newark, DE",United States of America,,RINGO
971,University of East Anglia,Non-governmental organizations,Constituency - Research and independent,Mr. Asher Minns,Norwich,United Kingdom of Great Britain and Northern Ireland,,RINGO
972,University of Eastern Finland,Non-governmental organizations,Constituency - Research and independent,Ms. Kati Kulovesi,Kuopio,Finland,,RINGO
973,University of Edinburgh,Non-governmental organizations,Constituency - Research and independent,Mr. Eladio Figueroa Cabrera,Edinburgh,United Kingdom of Great Britain and Northern Ireland,,RINGO
974,"University of Freiburg, Institute of Forest and Environmental Policy",Non-governmental organizations,Constituency - Research and independent,Ms. Sabine Reinecke,Freiburg i.Br.,Germany,,RINGO
975,University of Genoa,Non-governmental organizations,Constituency - Research and independent,Ms. Adriana Del Borghi,Genova,Italy,,RINGO
976,University of Gothenburg,Non-governmental organizations,Constituency - Business and Industry,Mr. Karl Eriksson,Göteborg,Sweden,,BINGO
977,University of Hamburg,Non-governmental organizations,Constituency - Research and independent,Mr. Stefan Cihan Aykut,Hamburg,Germany,,RINGO
978,University of Hong Kong,Non-governmental organizations,Constituency - Research and independent,Mr. Albert Ko,Hong Kong,China,,RINGO
979,University of Iceland,Non-governmental organizations,Constituency - Research and independent,Ms. Brynhildur Davíðsdóttir,Reykjavik,Iceland,,RINGO
980,University of Lapland,Non-governmental organizations,Constituency - Research and independent,Mr. Timo Koivurova,Rovaniemi,Finland,,RINGO
981,University of Leeds,Non-governmental organizations,Constituency - Research and independent,Ms. Shona Cowan Smith,Leeds,United Kingdom of Great Britain and Northern Ireland,,RINGO
982,University of Linköping,Non-governmental organizations,Constituency - Research and independent,Mr. Mathias Fridahl,Norrkoping,Sweden,,RINGO
983,"University of Maastricht, Institute for Transnational Legal Research",Non-governmental organizations,Constituency - Research and independent,Ms. Marjan Peeters,Maastricht,Netherlands,,RINGO
984,University of Mannheim,Non-governmental organizations,Constituency - Research and independent,Ms. Julia Lueck,Mannheim,Germany,,RINGO
985,University of Maryland,Non-governmental organizations,Constituency - Research and independent,Ms. Shannon Kathleen Kennedy,College Park,United States of America,,RINGO
986,University of Melbourne,Non-governmental organizations,Constituency - Research and independent,Ms. Robyn Eckersley,Melbourne,Australia,,RINGO
987,University of Michigan,Non-governmental organizations,Constituency - Research and independent,Mr. Jose Alfaro,Ann Arbor,United States of America,,RINGO
988,University of Minnesota,Non-governmental organizations,Constituency - Research and independent,Ms. Elizabeth Mercer-Taylor,Minneapolis,United States of America,,RINGO
989,University of Montana,Non-governmental organizations,Constituency - Research and independent,Mr. Len Broberg,MT,United States of America,,RINGO
990,University of New South Wales,Non-governmental organizations,Constituency - Research and independent,Mr. Benjamin McNeil,Sydney,Australia,,RINGO
991,University of Nijmegen,Non-governmental organizations,Constituency - Research and independent,Ms. Carlijn Hendriks,Nijmegen,Netherlands,,RINGO
992,University of Oslo,Non-governmental organizations,Constituency - Research and independent,Ms. Christina Voigt,Oslo,Norway,,RINGO
993,"University of Oxford, Environmental Change Institute",Non-governmental organizations,Constituency - Research and independent,,Oxford,United Kingdom of Great Britain and Northern Ireland,completed manually from UNFCCC website,RINGO
994,University of Potsdam,Non-governmental organizations,Constituency - Research and independent,Mr. Harald Fuhr,Potsdam,Germany,,RINGO
995,University of Queensland,Non-governmental organizations,Constituency - ENGO,Mr. Clive McAlpine,Brisbane,Australia,,ENGO
996,University of Reading,Non-governmental organizations,Constituency - Research and independent,Ms. Rosalind Cornforth,Reading,United Kingdom of Great Britain and Northern Ireland,,RINGO
997,University of Surrey,Non-governmental organizations,Constituency - ENGO,Mr. Richard Murphy,"Guildford, Surrey",United Kingdom of Great Britain and Northern Ireland,,ENGO
998,University of Sussex - Sussex Energy Group,Non-governmental organizations,Constituency - Environmental,Mr. Rob Byrne,Brighton,United Kingdom of Great Britain and Northern Ireland,,ENGO
999,University of Technology Malaysia,Non-governmental organizations,Constituency - Research and independent,Mr. Mohd Ismail Abd Aziz,Johor,Malaysia,,RINGO
1000,"University of Technology, Sydney",Non-governmental organizations,Constituency - Research and independent,Mr. Ian McGregor,Broadway NSW,Australia,,RINGO
1001,University of Texas at Austin,Non-governmental organizations,Constituency - Research and independent,Ms. Katherine Duncker Romanak,Austin,United States of America,,RINGO
1002,University of Tokyo,Non-governmental organizations,Constituency - Research and independent,Mr. Shuichiro Asao,Tokyo,Japan,,RINGO
1003,University of Toronto,Non-governmental organizations,Constituency - Research and independent,Mr. Matthew Hoffmann,Toronto,Canada,,RINGO
1004,University of Tuscia,Non-governmental organizations,Constituency - Environmental,Mr. Riccardo Valentini,Viterbo,Italy,,ENGO
1005,University of Twente,Non-governmental organizations,Constituency - ENGO,Ms. Diana Reckien,Enschede,Netherlands,,ENGO
1006,University of Vermont,Non-governmental organizations,Constituency - Research and independent,Ms. Bettine Gioia Thompson,Burlington,United States of America,,RINGO
1007,University of Waterloo,Non-governmental organizations,Constituency - Research and independent,Mr. Simon Christian Glauser,Waterloo,Canada,,RINGO
1008,Uppsala University,Non-governmental organizations,Constituency - Research and independent,Ms. Carmen Rosa Medina Llanos,Uppsala,Sweden,,RINGO
