"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
5405,"Elo Mutual Pension Insurance Company","Investor","Finland","Climate Action 100+;;Montreal Carbon Pledge","","",NA,NA,""
5408,"Ilmarinen Mutual Pension Insurance Company","Investor","Finland","Climate Action 100+;;Montreal Carbon Pledge","","",NA,NA,""
5409,"Nordic Development Fund","Investor","Finland","Adaptation of West African Coastal Areas (WACA);;Global Geothermal Alliance (GGA)","","",NA,NA,""
5410,"The Church Pension Fund","Investor","Finland","Montreal Carbon Pledge","","",NA,NA,""
5411,"Varma Mutual Pension Insurance Company","Investor","Finland","Climate Action 100+;;DivestInvest","","",NA,NA,""
5412,"Acba - Credit Agricole Bank","Investor","France","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5414,"Ag2R La Mondiale","Investor","France","DivestInvest","","",NA,NA,""
5415,"Agence FrançAise De DéVeloppement - Afd","Investor","France","Cities and Regions' 5-year vision;;Global Alliance for Buildings and Construction (GlobalABC);;Cities Climate Finance Leadership Alliance (CCFLA);;Leadership for Urban Climate Investment (LUCI);;Clean Energy Corridors in Africa","","",NA,NA,""
5419,"Amundi","Investor","France","Climate Action 100+;;Montreal Carbon Pledge","","",NA,NA,""
5422,"Bpifrance","Investor","France","Montreal Carbon Pledge;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5423,"Brd - Groupe Societe Generale","Investor","France","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5424,"BâTirente","Investor","France","Montreal Carbon Pledge","","",NA,NA,""
5437,"Credit CoopéRatif","Investor","France","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5438,"Credit Foncier","Investor","France","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5442,"Edmond De Rothschild Asset Managment","Investor","France","Montreal Carbon Pledge","","",NA,NA,""
5445,"Etablissement Du RéGime Additionnel De La Fonction Publique - Erafp","Investor","France","Climate Action 100+;;Montreal Carbon Pledge;;Portfolio Decarbonization Coalition","","",NA,NA,""
5458,"Fonds De RéServe Pour Les Retraites (Frr)","Investor","France","Montreal Carbon Pledge;;Portfolio Decarbonization Coalition;;Climate Ambition Alliance: Net Zero 2050;;DivestInvest;;Net Zero Asset Owner Alliance","","",NA,NA,""
5459,"French Pension Reserve Fund","Investor","France","DivestInvest","","",NA,NA,""
5466,"Groupama","Investor","France","DivestInvest","","",NA,NA,""
5468,"Humanis","Investor","France","Climate Action 100+;;Montreal Carbon Pledge;;Portfolio Decarbonization Coalition","","",NA,NA,""
5472,"Investisseurs Et Partenaires","Investor","France","Montreal Carbon Pledge","","",NA,NA,""
5473,"Ircantec","Investor","France","Climate Action 100+;;Montreal Carbon Pledge;;DivestInvest","","",NA,NA,""
5476,"Mirova","Investor","France","Climate Action 100+;;Montreal Carbon Pledge","","",NA,NA,""
5478,"Natixis Investment Bank","Investor","France","DivestInvest","","",NA,NA,""
5490,"Sycomore Asset Management","Investor","France","Montreal Carbon Pledge","","",NA,NA,""
5502,"Bank Of Georgia","Investor","Georgia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5503,"Vtb Georgia","Investor","Georgia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5505,"Bank Im Bistum Essen Eg","Investor","Germany","DivestInvest","","",NA,NA,""
5508,"Berliner ÄRzteversorgung / Berlin Doctor'S Pensionfund","Investor","Germany","DivestInvest","","",NA,NA,""
5513,"Brandenburg","Investor","Germany","DivestInvest","","",NA,NA,""
5520,"Erste & Steiermarkische Bank","Investor","Germany","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5528,"KeyCorp","Investor","United States of America","Reduce operational CO2e emissions by 40% from 2016 to 2030;;Reduce operational CO2e emissions by 80% from 2016 to 2050","","",NA,NA,""
5531,"Handelskammer Hamburg (Chamber Of Commerce)","Investor","Germany","DivestInvest","","",NA,NA,""
5532,"Hannover Reinsurance","Investor","Germany","DivestInvest","","",NA,NA,""
5534,"Hesse","Investor","Germany","DivestInvest","","",NA,NA,""
5542,"Munich Re","Investor","Germany","InsuResilience Global Partnership Vision 2025;;DivestInvest","","",NA,NA,""
5545,"Presse-Versorgung","Investor","Germany","DivestInvest","","",NA,NA,""
5546,"Procredit Group","Investor","Germany","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5548,"Red Rocks Impact Gmbh & Co Kg","Investor","Germany","DivestInvest","","",NA,NA,""
5554,"Steyler Ethik Bank","Investor","Germany","DivestInvest","","",NA,NA,""
5555,"Steyler Fair Und Nachhaltig – Fonds","Investor","Germany","Montreal Carbon Pledge","","",NA,NA,""
5556,"Stichting Pensioenfonds Abp","Investor","Germany","Montreal Carbon Pledge","","",NA,NA,""
5557,"Stichting Pensioenfonds Werk En Reintegratie","Investor","Germany","Montreal Carbon Pledge","","",NA,NA,""
5559,"Union Asset Management Holding Ag","Investor","Germany","Montreal Carbon Pledge","","",NA,NA,""
5565,"Wermuth Family Office","Investor","Germany","DivestInvest","","",NA,NA,""
5569,"Mustard Capital Partners","Investor","Ghana","Montreal Carbon Pledge","","",NA,NA,""
5574,"Eurobank","Investor","Greece","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5580,"Bank Of India","Investor","India","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5593,"Pg Asset Management Nv","Investor","Indonesia","Montreal Carbon Pledge","","",NA,NA,""
5594,"Kilroy Realty","Investor","United States of America","USD 400 million of green bonds issued in 2018;;Internal carbon price in use;;Reduce CO2e emissions from downstream leased assets by 72% from 2017 to 2050;;Reduce operational CO2e emissions by 72% from 2017 to 2050;;Net Zero Carbon Buildings Commitment;;Science Based Targets initiative;;EP100","","",NA,NA,""
5609,"Casa De Economii Si Consemnatiuni","Investor","Italy","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5610,"Cometa Pension Fund","Investor","Italy","Montreal Carbon Pledge","","",NA,NA,""
5613,"Etica Sgr Spa","Investor","Italy","Montreal Carbon Pledge","","",NA,NA,""
5616,"Foodsecure","Investor","Italy","Food Security climate Resilience Facility (FoodSECuRE)","","",NA,NA,""
5641,"Bai Tushum & Partners","Investor","Kyrgyzstan","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5642,"Demir Kyrgyz International Bank","Investor","Kyrgyzstan","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5643,"Kimco Realty","Investor","United States of America","Reduce specific operational CO2e emissions by 10% from 2015 to 2020","","",NA,NA,""
5644,"Demirbank","Investor","Kyrgyzstan","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5645,"Kyrgyz Investment And Credit Bank","Investor","Kyrgyzstan","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5649,"Candriam","Investor","Luxembourg","DivestInvest","","",NA,NA,""
5650,"Efinovia Europe","Investor","Luxembourg","DivestInvest","","",NA,NA,""
5653,"Bank Of Valletta","Investor","Malta","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5655,"Banamex","Investor","Mexico","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5660,"Xac Bank","Investor","Mongolia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5668,"ACTIAM","Investor","Netherlands","Climate Action 100+;;Montreal Carbon Pledge;;Science Based Targets initiative","","",NA,NA,""
5669,"ASN Bank","Investor","Netherlands","Montreal Carbon Pledge;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5670,"Asr Nederland N.V.","Investor","Netherlands","Use an internal carbon price;;Reduce CO2e emissions from downstream leased assets by 10% from 2016 to 2020;;Reduce CO2e emissions from operations and upstream activities by 2% from 2011 to 2020;;Reduce CO2e emissions intensity of downstream leased assets of ASR Dutch Core Residential Fund by 10% from 2015 to 2020;;Reduce CO2e emissions intensity of downstream leased assets of ASR Dutch Prime Retail Fund by 10% from 2015 to 2020;;Climate Action 100+;;DivestInvest","","",NA,NA,""
5674,"Doubledividend","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5678,"Nn Group Insurance","Investor","Netherlands","DivestInvest","","",NA,NA,""
5679,"Pcg Investments","Investor","Netherlands","DivestInvest","","",NA,NA,""
5680,"Pensioenfonds Van De Metalektro (Pme)","Investor","Netherlands","DivestInvest","","",NA,NA,""
5681,"Pensionfonds Zorg En Welzijn (Pfzw)","Investor","Netherlands","Montreal Carbon Pledge;;DivestInvest","","",NA,NA,""
5682,"Pggm Investments","Investor","Netherlands","Climate Action 100+;;Montreal Carbon Pledge","","",NA,NA,""
5684,"Polestar Capital","Investor","Netherlands","DivestInvest","","",NA,NA,""
5689,"Sns Bank N.V.","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5690,"Spark / Ignite Fund","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5691,"Stichting Bedrijfstakpensioenfonds Voor De Bouwnijverheid","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5692,"Stichting Pensioenfonds Metaal En Techniek","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5693,"Stichting Pensioenfonds Van De Metalektro","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5694,"Stichting Pensioenfonds Voor De Woningcorporaties","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5697,"Triodos Bank","Investor","Netherlands","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5698,"Vbv – Vorsorgekasse Ag","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5699,"Zwitserleven","Investor","Netherlands","Montreal Carbon Pledge","","",NA,NA,""
5707,"Medical Assurance Society New Zealand Limited","Investor","New Zealand","DivestInvest","","",NA,NA,""
5709,"New Zealand Superannuation Fund","Investor","New Zealand","Climate Action 100+;;DivestInvest","","",NA,NA,""
5715,"Accessbank","Investor","Nigeria","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5722,"Ohridska Banka Ohrid","Investor","North Macedonia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5724,"Government Pension Fund Global","Investor","Norway","DivestInvest","","",NA,NA,""
5725,"Oslo Pensjonsforsikring (City Of Oslo Pension Fund)","Investor","Norway","DivestInvest","","",NA,NA,""
5733,"Sudameris Bank","Investor","Paraguay","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5737,"Development Bank Of The Philippines","Investor","Philippines","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5741,"Bank Millennium","Investor","Poland","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5748,"Daegu Bank","Investor","Republic of Korea","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5749,"Hana Bank","Investor","Republic of Korea","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5750,"Kiwi Property Group","Investor","New Zealand","Set an internal carbon price by 2021;;Reduce CO2e emissions from operations and upstream activities by 36% from 2012 to 2020;;Reduce CO2e emissions from operations and upstream activities by 40% from 2012 to 2025;;Reduce CO2e emissions from operations and upstream activities by 55% from 2012 to 2050;;Science Based Targets initiative","","",NA,NA,""
5752,"Shinhan Bank","Investor","Republic of Korea","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5754,"Mobiasbanca","Investor","Republic of Moldova","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5755,"Moldincombank","Investor","Republic of Moldova","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5756,"Moldova Agroindbank","Investor","Republic of Moldova","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5757,"Banca Transilvania","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5758,"Garanti Leasing","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5759,"Microinvest","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5760,"Otp Bank Romania","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5762,"Raiffeisen Bank Romania","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5764,"Unicredit Tiriac Banka","Investor","Romania","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5766,"Bps-Sberbank","Investor","Russian Federation","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5767,"Centerinvest Bank","Investor","Russian Federation","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5768,"Denizbank","Investor","Russian Federation","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5773,"Klepierre","Investor","France","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 30% from 2013 to 2020;;Reduce CO2e emissions intensity of operations by 80% from 2017 to 2030;;Reduce operational CO2e emissions by 100% from 2017 to 2030","","",NA,NA,""
5780,"Banca Intesa Serbia","Investor","Serbia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5782,"Societe Generale Banka Beograd","Investor","Serbia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5783,"Unicreditbank Serbia","Investor","Serbia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5785,"Diam Co., Ltd","Investor","Singapore","Montreal Carbon Pledge","","",NA,NA,""
5787,"Tatra Banka","Investor","Slovakia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5788,"Vub Slovakia","Investor","Slovakia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5789,"Slovenska Sporitelna","Investor","Slovenia","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
5798,"Cibanco","Investor","Spain","Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
