"entity_id","name","entity_type","country","area","area_unit","area_year","density","density_unit","density_year","population","population_year","employee_range","employees_year","revenue_year","revenue_currency","business_activity","climate_action_timeframe","themes","commitment_type","commit_text","cooperative_description","climate_action_type","cross_cutting_themes","sdgs","dataprovider_link","dataprovider_name"
2510,"Hitachi Capital Corporation","Investor","Japan","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 89 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
2510,"Hitachi Capital Corporation","Investor","Japan","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Set an internal carbon price by 2021","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/8346","CDP"
2510,"Hitachi Capital Corporation","Investor","Japan","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce specific operational CO2e emissions by 50% from 2016 to 2034","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8346","CDP"
2510,"Hitachi Capital Corporation","Investor","Japan","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
2767,"Host Hotels & Resorts, Inc.","Investor","United States of America","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Real Estate","No target",NA,"Individual actions","USD 650 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
2767,"Host Hotels & Resorts, Inc.","Investor","United States of America","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Real Estate","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/8587","CDP"
2767,"Host Hotels & Resorts, Inc.","Investor","United States of America","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Real Estate","Short term",NA,"Individual actions","Reduce CO2e emissions intensity of operations by 28% from 2008 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8587","CDP"
2767,"Host Hotels & Resorts, Inc.","Investor","United States of America","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Real Estate","Cooperative initiative participation",NA,"Cooperative actions","2050 Pathways Platform","Build climate resilience for communities, farmers and workers along value chains","Cross-cutting",NA,"",NA,NA
2767,"Host Hotels & Resorts, Inc.","Investor","United States of America","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Real Estate","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
2916,"Huntington Bancshares Incorporated","Investor","United States of America","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/8670","CDP"
2916,"Huntington Bancshares Incorporated","Investor","United States of America","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from purchased utilities by 10% from 2017 to 2022","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8670","CDP"
2916,"Huntington Bancshares Incorporated","Investor","United States of America","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce direct CO2e emissions by 10% from 2017 to 2022","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8670","CDP"
2981,"Aegon","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","","Cooperative initiative participation","Industry","Cooperative actions","Climate Action 100+","Ensure the world’s largest corporate greenhouse gas emitters take necessary action on climate change","Cross-cutting",NA,"",NA,NA
2981,"Aegon","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
2993,"Hyprop Investments Ltd","Investor","South Africa","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce CO2e emissions from purchased utilities by 31% from 2013 to 2019","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8688","CDP"
3146,"IGM Financial Inc.","Investor","Canada","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce operational CO2e emissions by 40% from 2013 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8838","CDP"
3146,"IGM Financial Inc.","Investor","Canada","","",NA,"","",NA,"",NA,"1,000 to 10,000",2014,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 50% from 2013 to 2036","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/8838","CDP"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1.4 billion of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 258 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 3 billion of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Set an internal carbon price by 2021","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/9033","CDP"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce CO2e emissions from operations and upstream and downstream activities by 50% from 2014 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9033","CDP"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from operations and upstream and downstream activities by 63% from 2014 to 2025","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9033","CDP"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce CO2e emissions from operations and upstream and downstream activities by 75% from 2014 to 2040","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9033","CDP"
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","2050 Pathways Platform","Build climate resilience for communities, farmers and workers along value chains","Cross-cutting",NA,"",NA,NA
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Statement by Financial Institutions on Energy Efficiency Finance","Scale up energy efficiency financing and work with insitutional and public financiers to deploy climate finance to clients","Investment",NA,"",NA,NA
3327,"ING Group","Investor","Netherlands","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","RE100","Procure 100% of electricity from renewable sources","Renewable Energy","Mitigation","",NA,NA
3625,"Affiliated Managers Group","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 5% from 2017 to 2023","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/365","CDP"
3636,"Indusind Bank","Investor","India","","",NA,"","",NA,"",NA,"10,000-100,000",2014,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of operations by 30% from 2018 to 2023","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/22188","CDP"
3647,"Industrial Bank of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/9050","CDP"
3647,"Industrial Bank of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 29.4% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9050","CDP"
3647,"Industrial Bank of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 71.4% from 2016 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9050","CDP"
3745,"Inmobiliaria Colonial","Investor","Spain","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Set an internal carbon price by 2021","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/31923","CDP"
3745,"Inmobiliaria Colonial","Investor","Spain","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 60% from 2018 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31923","CDP"
3800,"Insurance Australia Group","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","Internal carbon price in use","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/9312","CDP"
3800,"Insurance Australia Group","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce operational CO2e emissions by 10% from 2015 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9312","CDP"
3800,"Insurance Australia Group","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Short term",NA,"Individual actions","Reduce operational CO2e emissions by 20% from 2018 to 2020","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9312","CDP"
3800,"Insurance Australia Group","Investor","Australia","","",NA,"","",NA,"",NA,"1,000 to 10,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Long term",NA,"Individual actions","Reduce operational CO2e emissions by 95% from 2018 to 2050","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9312","CDP"
3876,"Intermediate Capital Group","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce operational CO2e emissions by 80% from 2019 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/9283","CDP"
3976,"Intesa Sanpaolo S.p.A","Investor","Italy","","",NA,"","",NA,"",NA,"10,000-100,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 559 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
